,Label,hsa-let-7a-1,hsa-let-7a-2,hsa-let-7a-3,hsa-let-7b,hsa-let-7c,hsa-let-7d,hsa-let-7e,hsa-let-7f-1,hsa-let-7f-2,hsa-let-7g,hsa-let-7i,hsa-mir-100,hsa-mir-101-1,hsa-mir-101-2,hsa-mir-103-1,hsa-mir-103-2,hsa-mir-106a,hsa-mir-106b,hsa-mir-107,hsa-mir-10a,hsa-mir-10b,hsa-mir-125a,hsa-mir-125b-1,hsa-mir-126,hsa-mir-127,hsa-mir-128-1,hsa-mir-128-2,hsa-mir-1287,hsa-mir-1301,hsa-mir-1307,hsa-mir-130a,hsa-mir-130b,hsa-mir-132,hsa-mir-134,hsa-mir-139,hsa-mir-140,hsa-mir-141,hsa-mir-142,hsa-mir-143,hsa-mir-144,hsa-mir-145,hsa-mir-146a,hsa-mir-146b,hsa-mir-148a,hsa-mir-148b,hsa-mir-149,hsa-mir-150,hsa-mir-151,hsa-mir-152,hsa-mir-155,hsa-mir-15a,hsa-mir-15b,hsa-mir-16-1,hsa-mir-16-2,hsa-mir-17,hsa-mir-181a-1,hsa-mir-181a-2,hsa-mir-181b-1,hsa-mir-181c,hsa-mir-181d,hsa-mir-182,hsa-mir-183,hsa-mir-185,hsa-mir-186,hsa-mir-191,hsa-mir-192,hsa-mir-193a,hsa-mir-193b,hsa-mir-194-1,hsa-mir-194-2,hsa-mir-195,hsa-mir-196a-1,hsa-mir-196b,hsa-mir-197,hsa-mir-199a-1,hsa-mir-199a-2,hsa-mir-199b,hsa-mir-19b-2,hsa-mir-200a,hsa-mir-200b,hsa-mir-200c,hsa-mir-203,hsa-mir-205,hsa-mir-20a,hsa-mir-21,hsa-mir-210,hsa-mir-214,hsa-mir-218-2,hsa-mir-22,hsa-mir-221,hsa-mir-222,hsa-mir-223,hsa-mir-2355,hsa-mir-23a,hsa-mir-23b,hsa-mir-24-1,hsa-mir-24-2,hsa-mir-25,hsa-mir-26a-2,hsa-mir-26b,hsa-mir-27a,hsa-mir-27b,hsa-mir-28,hsa-mir-29a,hsa-mir-29b-1,hsa-mir-29b-2,hsa-mir-29c,hsa-mir-3065,hsa-mir-3074,hsa-mir-30a,hsa-mir-30b,hsa-mir-30c-2,hsa-mir-30d,hsa-mir-30e,hsa-mir-32,hsa-mir-320a,hsa-mir-324,hsa-mir-328,hsa-mir-330,hsa-mir-331,hsa-mir-337,hsa-mir-338,hsa-mir-339,hsa-mir-340,hsa-mir-342,hsa-mir-345,hsa-mir-34a,hsa-mir-3607,hsa-mir-361,hsa-mir-3613,hsa-mir-3647,hsa-mir-365-1,hsa-mir-365-2,hsa-mir-3653,hsa-mir-374a,hsa-mir-374b,hsa-mir-375,hsa-mir-378,hsa-mir-379,hsa-mir-381,hsa-mir-409,hsa-mir-423,hsa-mir-424,hsa-mir-425,hsa-mir-429,hsa-mir-451,hsa-mir-452,hsa-mir-454,hsa-mir-455,hsa-mir-484,hsa-mir-486,hsa-mir-497,hsa-mir-500a,hsa-mir-501,hsa-mir-505,hsa-mir-532,hsa-mir-539,hsa-mir-542,hsa-mir-574,hsa-mir-576,hsa-mir-582,hsa-mir-584,hsa-mir-589,hsa-mir-590,hsa-mir-625,hsa-mir-628,hsa-mir-629,hsa-mir-660,hsa-mir-664,hsa-mir-7-1,hsa-mir-708,hsa-mir-744,hsa-mir-769,hsa-mir-874,hsa-mir-9-1,hsa-mir-9-2,hsa-mir-92a-1,hsa-mir-92a-2,hsa-mir-92b,hsa-mir-93,hsa-mir-96,hsa-mir-98,hsa-mir-99a,hsa-mir-99b
A0EX,LumA,12.46000816,13.44863594,12.47053795,14.32224496,12.40529171,8.601024652,9.695262785,4.88997033,11.74984052,9.149995986,9.146377184,11.8097871,12.97874797,6.058612365,13.90425866,1.624625763,4.744365007,7.961732999,4.665653031,14.36484437,16.99690747,9.28338653,9.667758234,11.63703542,9.349926469,5.022218128,3.990275236,3.478774897,0.24611414,8.175668456,6.214204892,3.596611387,6.721847571,8.611561728,5.063737397,9.186868187,10.63219217,10.41328136,13.50005024,5.20031045,10.67552088,6.75390878,8.556272458,13.85453069,6.303564412,6.497833233,8.120173343,10.03499557,7.476855143,8.306810072,6.846026982,7.950709488,8.525028159,2.878382355,8.892132751,10.00999043,9.446277114,7.605424457,5.872553277,4.190972586,15.2912168,13.250159,5.290508259,8.120173343,9.863397928,7.680742368,7.169738751,5.78837219,6.118942899,6.048307357,4.912870732,9.731138373,7.640148035,7.449706854,11.65157475,12.25194918,12.35587951,7.331453809,9.466734307,9.774763592,12.9832347,11.83023106,10.07678779,7.690714954,18.56800613,6.797630158,6.467217865,5.895729599,15.84513781,6.099111728,3.416039141,6.648699898,5.952092042,11.61647462,9.338342724,4.299225476,9.165573409,13.23120893,10.26208665,9.676148459,9.457028956,9.264592536,11.9614756,12.08460901,8.070118191,8.052180366,10.04409983,3.757076059,2.316503468,16.53602135,10.01595198,9.624192196,14.18651951,13.31921804,3.757076059,7.608934665,3.596611387,3.133639411,2.679073547,2.968580164,5.860823984,6.648699898,4.843049282,3.757076059,8.458488928,1.831076641,7.429997599,4.769676096,7.983530506,3.209588264,1.831076641,4.665653031,4.524098887,1.624625763,9.632838881,7.126309869,12.79642805,6.048307357,9.563074427,4.610686572,5.181573888,6.109061388,8.117711406,8.080269121,7.566237738,7.003670829,1.624625763,2.568042235,5.391791595,4.227966793,3.806829094,5.237069,7.121402738,4.190972586,5.12385839,8.483563136,4.114010604,8.120173343,6.593071029,3.596611387,7.764963969,3.946553858,4.819003808,2.447748001,7.202635503,4.494041653,6.337813974,4.524098887,5.672378895,6.497833233,7.202635503,3.538895889,3.854923383,3.6521065,7.160200237,7.08153298,7.82957305,12.1176344,5.307890338,12.04984167,4.794550765,5.737967236,10.28036288,13.98966529
A15R,LumA,13.04729088,14.0588814,13.06069007,14.64251376,10.71255298,9.456898101,10.51153552,4.447909318,12.61070823,9.020798986,8.177643343,10.9359407,14.11930717,6.04200283,14.70701363,4.073513803,4.108703232,9.198719968,6.205339015,14.96189064,15.81924518,10.63509641,8.41928864,11.49905351,9.281040364,7.102170262,6.130268582,5.265045261,4.333576643,10.51317798,4.475130787,3.515023514,7.102170262,8.273791839,4.97206854,8.363930925,10.92395148,9.605953911,14.57958258,5.468373421,9.207876738,4.991051643,7.490220123,14.87188559,7.529703409,8.474287845,7.418412421,11.03215602,7.626965331,5.938234945,6.50515327,7.586973356,9.132941725,2.862946817,8.260163039,11.98994621,9.27039669,8.943726284,7.735071995,5.151516315,17.63408695,15.8698489,5.957665475,8.59552614,10.04683028,8.803113568,8.790978678,7.219493109,6.292084514,6.478497638,4.628481564,9.93915162,7.922252646,9.168813139,10.68330816,11.4610525,11.82947287,5.468373421,11.19322349,10.41600007,14.00540037,13.61933634,8.676911196,6.736478816,17.0710614,10.82625579,4.447909318,4.501848125,15.56923931,5.370288421,4.36302042,5.046546756,5.340994114,10.76070586,9.282004088,2.943117166,8.919158725,13.66104826,10.47996817,9.062899542,8.630752929,8.137740937,11.03072335,11.33995333,7.115206752,7.56813485,10.40409876,2.257225756,4.209397231,14.14905898,8.753949301,7.665878552,13.76577412,12.76126748,5.151516315,8.474287845,5.658476304,5.847405966,4.553842763,5.52156636,4.91357289,11.41325386,5.249363639,3.962482491,8.264070137,4.652527038,6.121681086,7.608645148,7.718082259,2.687860111,2.687860111,6.188991021,6.060093287,3.88341092,9.315335159,5.082391955,15.86928792,5.947982921,9.148877399,3.461584255,4.475130787,7.346532298,6.550647424,8.076849516,7.263094354,6.444470234,3.019066019,2.862946817,7.456471331,5.585412842,8.817807811,3.923488359,6.51174093,4.272822611,3.406089142,8.49105381,3.288252652,7.718082259,5.099986015,4.037444549,7.231515637,4.699448085,6.576014144,4.553842763,7.195143248,6.444470234,7.737884267,3.61630685,3.88341092,6.322378436,6.61324705,7.115206752,5.5345637,4.108703232,6.261140806,6.337290145,8.027135449,12.19354363,6.983962218,13.0058197,6.993407064,5.836951609,9.142524236,16.08374402
A0FD,LumA,12.13468546,13.10612744,12.13632548,13.85065295,10.8122005,8.768300973,9.397895669,4.26156364,11.29204686,8.791087154,8.264137583,10.22569819,11.66228046,4.948197558,13.98258143,1.24775784,4.055112762,8.065971278,5.212654039,13.37384178,15.88128144,9.158804065,8.774332316,10.23316193,9.886889801,4.442135885,3.47805546,3.162027966,2.191174312,8.67079292,6.844234329,3.275238577,5.031133899,8.647323347,3.101906974,7.886054505,9.366299662,9.828958422,12.83794901,2.501514433,10.09974707,6.20909622,8.213542125,14.40916835,6.658453792,8.732813046,5.661060288,9.36470155,7.214429664,8.164785587,6.351449143,6.984029664,9.074306328,3.429961172,9.185301426,9.995692582,7.863599654,6.9672783,6.338481011,4.442135885,15.06616334,13.67428469,4.288785109,7.310530489,10.16593304,7.548726317,7.71849492,7.892723369,5.89161403,6.264994545,4.513102407,7.061045718,6.76406398,7.576605349,10.60243106,11.31787878,11.66552923,6.759206417,8.688786678,8.989743315,12.21869333,11.67619855,9.199714984,7.976724864,19.04730849,9.616432184,4.948197558,3.776136813,15.66873528,5.918005529,4.466181359,4.086476933,4.785722861,11.23108036,8.973058546,2.973582877,9.185301426,12.34127698,10.17416789,9.594101093,9.497509472,8.589661502,11.13145854,11.34345915,7.263280112,7.644033277,10.04392228,4.931022415,2.501514433,16.40928039,8.005724735,9.408017155,12.13667667,12.55657816,3.569685935,7.437582399,3.990261618,4.023051553,3.101906974,3.219743464,5.629467164,6.915824584,5.348218022,3.219743464,9.654208167,2.676601139,6.907067682,5.226798222,7.725982973,3.039171218,3.101906974,5.586237111,5.552942671,1.006749741,8.636768603,5.780937799,13.99118438,5.154648436,9.078212103,4.442135885,5.552942671,5.943922903,6.647980461,8.906518607,6.544497603,4.841938871,2.676601139,3.85109887,5.06301796,5.507320054,2.302205624,4.392808173,6.216203106,3.613407313,4.98194635,7.894939491,4.580741124,7.182129172,5.952459585,2.070880078,6.679175083,2.904870127,3.887168125,3.039171218,6.271831975,4.466181359,6.201954151,3.219743464,4.841938871,4.666259195,7.160186619,3.039171218,3.162027966,3.569685935,8.123802469,8.102865894,9.08502187,12.7200972,5.047164009,11.87494093,5.094212582,5.078699583,8.642055627,13.9345782
A0ES,LumA,12.63681925,13.63636453,12.66170014,15.11971731,12.54545707,9.16335274,9.398444063,4.280103559,11.38785021,8.770100758,9.183412783,13.45908728,14.0222529,6.065143895,13.47121377,2.405634441,3.510987441,8.573736707,5.012292013,14.95272614,17.65807925,10.45052527,11.40725588,12.78721016,10.86866334,5.565811466,4.599645061,5.849080355,3.142600035,9.609464411,7.494382534,3.590059012,6.482773839,9.907893669,7.672988636,9.838745639,10.14444321,10.93405895,15.01677803,5.366864871,12.12802801,6.139317451,10.19748797,15.67808309,6.890670876,8.437387849,10.15057018,10.63547286,7.912948583,7.56947468,5.378048609,6.228519061,8.426656456,2.315436632,8.399473456,10.24903211,9.054291617,7.447376547,5.687669809,3.291977659,14.66654507,12.64833943,4.674123277,7.895543204,9.408705095,7.715489703,8.879401677,6.698862223,5.546115664,5.687669809,6.419232044,6.917746376,8.316163614,8.833423438,11.84461526,12.64175738,13.09470589,6.38083105,9.687388883,8.735736467,12.51878463,12.16713531,13.10046716,6.886761131,16.89687452,7.319793037,5.749257607,6.253024025,16.18357152,7.147509949,5.934887509,8.020344285,5.332783875,11.63990756,9.964171112,4.075485839,9.8870058,12.75083805,11.10575885,9.842282896,9.786718509,9.303388242,12.84237753,12.57483822,7.659302889,7.9263424,10.58146748,5.026576239,3.770631258,16.62031921,9.001937159,10.38966443,12.50784877,14.28404537,4.075485839,9.043796063,4.861086209,6.548592395,4.87694016,4.6921572,7.825786072,7.803147026,7.257572725,3.469764778,8.305952383,3.93109593,7.771691673,6.781200499,8.283824724,3.900399133,3.510987441,5.485361633,5.29787826,3.338520245,9.642880622,5.880876574,14.31094167,7.517323398,10.91954144,6.190963057,5.957430078,7.077202312,7.933940548,7.504623535,5.994235519,7.059944988,5.366864871,2.116127824,8.039840461,5.723184095,6.078916745,5.919661035,7.622159855,5.026576239,5.651259168,9.462231106,5.109433171,9.352407828,7.817594737,3.900399133,7.284567807,6.335654911,5.594859998,3.770631258,8.108594151,6.078916745,6.948080109,4.599645061,5.122791554,4.845056099,6.789600494,5.443389363,4.231605041,4.953697359,8.584638736,8.554149541,8.399473456,12.76148604,5.791692873,11.17231392,3.338520245,5.332783875,11.28837011,15.73683556
A0BM,LumA,13.7109654,14.71520947,13.71910481,17.50046982,12.75149589,8.462383845,9.856373911,4.18850788,11.87105858,8.256328552,8.151769389,12.15117124,14.40152828,3.974383074,12.07892941,1.993491897,3.526924098,8.47773181,4.615929104,13.55681363,15.90039732,9.552516712,9.386261222,11.1769314,9.194196952,5.998229816,5.762372672,4.711348669,2.500451886,8.153894125,5.276945844,3.030966603,5.094292538,8.899749593,5.597313425,8.048203308,10.62073777,9.506700034,16.28517382,4.085414387,9.587521783,5.452923516,7.219270134,15.50747266,6.798132435,6.719978974,8.687345626,11.28750797,8.222310588,7.114070845,4.945236729,5.646431192,9.055609064,2.603545379,6.142169165,9.049915706,9.411344412,7.409122488,5.584768172,3.628207433,14.66792811,12.5115238,5.196775496,7.033276764,9.576475664,9.283268132,9.600822211,5.622081331,7.186433552,7.169730673,6.612843124,8.168680294,7.741331535,6.770703946,11.78508323,12.75631101,13.26018599,4.085414387,10.60684519,9.557340439,12.63530599,12.75070643,9.03154449,5.229380161,17.64107606,5.584768172,4.711348669,4.284723195,15.34094572,5.717107938,4.734249071,4.925473474,4.48703137,11.73788318,9.975284477,2.789958503,9.559746268,12.21755706,11.65966917,9.408677692,9.498363142,8.767238427,11.49092358,11.78216731,8.876778289,8.89213306,12.5544783,1.446004102,0.915489385,15.97224469,7.601989913,8.919865928,12.5526677,14.47546389,5.572112871,7.083186286,2.874847401,3.854088841,3.300153236,5.425044483,5.058447339,4.345477226,4.18850788,2.603545379,8.29342289,3.360274228,5.546464284,8.408232759,7.409122488,3.030966603,2.95501775,5.480274004,5.65845372,5.021688789,8.519527752,5.493757234,14.04564877,6.556136019,10.13546456,4.459809902,4.284723195,6.062976998,5.806260316,7.336151434,6.867097901,6.007659229,4.591054435,2.26912634,7.235412344,4.925473474,4.012350925,4.15495532,6.407342482,3.935388943,4.049345132,7.997046795,3.23741748,7.092078117,5.979184061,2.500451886,8.134657906,4.885115736,5.546464284,3.030966603,8.489557245,6.470078237,7.140027079,3.767932197,4.822379981,5.14644382,6.184356237,4.284723195,3.767932197,2.137881807,4.756791639,4.983969123,5.739917821,10.40310614,6.503787599,10.13653939,2.500451886,5.466663573,10.50732336,14.59532376
A0EU,LumA,12.79673638,13.7941428,12.83457615,15.7872396,10.80170903,7.375193543,9.861621252,3.198784508,11.37559783,7.047322865,7.649327034,10.56935411,13.78102823,4.139078262,13.41850901,3.92006848,2.512893098,8.83089549,5.520712603,13.24830196,15.38237798,11.03457888,7.396598906,9.475663395,9.463544079,5.960874696,5.407183657,5.108272215,2.076793983,8.224148573,3.274733361,2.512893098,5.994955691,9.076130828,4.218149833,7.59110193,11.1239179,10.09622119,15.93691672,5.283951891,7.879595419,5.925969081,7.613212632,13.68328085,6.154238069,7.322486492,9.213935824,12.14644119,8.024130105,7.801508448,5.50503098,7.095239651,8.165504291,3.118614159,7.244359712,9.309567587,8.803913608,7.313511689,5.878074391,4.218149833,15.68346454,13.77153594,5.169240232,6.428122995,8.275888904,7.383793837,8.472139099,5.6828181,6.26079417,6.570531724,4.931845647,6.103073308,6.324721497,5.407183657,9.79467197,10.61481169,11.08555214,3.966611066,9.79869735,8.527520074,12.60788871,9.40665626,8.582722265,5.227735881,18.08248174,5.32024802,3.198784508,3.415595897,15.29155058,6.144149251,5.022754144,5.42395937,5.087363225,11.6739702,8.87426479,2.237258656,10.13239542,12.82108372,10.44079986,7.309003263,10.50921306,8.525578358,11.16066434,10.95059995,6.615039985,6.819053877,11.20106737,3.543919994,3.543919994,17.96820496,8.771510336,9.63633978,13.77939959,13.61426935,3.966611066,6.270101912,4.29311189,3.274733361,5.853517287,4.730798128,3.770690856,5.654667059,4.256117683,3.92006848,6.540077927,2.744218644,5.581788179,5.246718985,7.40929132,3.481184238,2.512893098,5.128882494,5.283951891,3.118614159,10.12086661,5.878074391,7.545837197,5.128882494,10.66815132,3.871974191,4.497125782,5.750882375,5.581788179,9.224747078,5.640382833,7.304480704,2.633187332,2.076793983,4.55918675,3.717251597,4.757515467,3.198784508,6.825381497,4.675831669,3.198784508,8.187776184,2.744218644,7.939157853,4.528489953,0.796686064,6.806314765,4.589243984,6.402959071,2.512893098,8.343580524,4.29311189,6.952227147,3.274733361,3.92006848,3.118614159,5.737523992,4.757515467,4.809510104,2.943527452,5.654667059,5.960874696,6.071480183,10.949152,5.066146739,10.40375212,2.847312137,5.373035435,8.119901705,14.25730651
A12X,LumA,12.97316143,13.96843032,12.95202355,14.93690249,8.617517602,9.292603092,10.27575353,4.853134576,12.82253783,9.917052165,9.175621747,10.72817547,14.73742344,4.610091646,13.53493138,3.819187244,4.583374307,9.825257249,6.579999581,13.11661306,15.297676,10.68563213,8.220202177,12.96169955,9.029877913,6.392654106,5.913369683,6.552713755,4.381066132,11.21518033,5.001778658,5.118031726,6.926715709,8.332758198,4.830592008,8.999885771,12.55029073,10.90310973,15.53828401,9.096345469,10.61854597,5.449237635,7.526655941,16.18365632,8.13537897,8.974407051,7.985290535,11.94166605,8.846829999,7.77116573,7.331755281,8.43902875,10.42287246,4.284850817,9.118613341,9.34225129,8.527532161,6.916048784,5.549266453,2.596794823,16.1760802,14.0708575,5.913369683,8.691312422,11.03589461,10.43413074,10.12122771,7.476718371,7.51256357,7.564714852,5.001778658,5.373288781,7.857322373,7.941255131,9.993875192,10.83749783,11.26015526,6.763748258,11.23355369,10.65709045,15.08309914,12.52001225,4.349701961,7.192846502,16.4719931,10.37985368,4.108693862,4.556152839,16.96341807,6.104002166,5.293118433,5.325723098,5.434364358,11.56674088,9.547107699,3.72455037,9.926383558,12.97034476,11.43891232,10.59072912,9.911692716,8.777809003,12.15599485,11.88348092,8.931357802,9.333259394,11.60252332,7.351682325,4.381066132,12.71491879,8.860802942,8.059865019,11.9607673,13.59243113,5.208229535,9.272882493,6.482152257,7.134228954,5.419336149,6.247048784,4.181757324,8.171703659,8.069523264,4.251298257,7.223450272,5.061075841,7.331755281,6.559583744,8.385905771,3.72455037,3.674797335,5.616694381,5.869813317,3.569827775,9.279139222,5.986565564,17.31806217,6.407961359,8.442749435,3.268172076,4.411762929,8.015584457,6.329747355,9.611331962,8.040352362,10.77393748,3.514332663,3.514332663,8.452009384,7.11570292,8.393615583,4.284850817,7.487565753,5.388801781,6.056226442,9.957926314,3.268172076,7.068319514,7.443678109,3.72455037,5.549266453,5.62980988,6.369384327,4.411762929,7.236370016,5.790274552,5.84753187,5.325723098,4.784421826,5.388801781,6.423107903,5.706093466,5.754796657,5.77854526,5.56300651,5.325723098,8.383971863,12.97292021,5.99672543,11.96416912,6.280699173,5.945195129,7.073128502,16.04205401
A146,LumA,12.40047816,13.39646588,12.41514161,14.72713406,11.17550626,8.854330987,9.518162253,3.779513176,11.68765832,8.276641214,8.569208037,12.51923816,13.44240648,4.566339285,13.1283629,2.129699531,2.401001553,8.516676929,5.046505595,14.43268307,16.14658885,9.855976424,9.680844246,11.42851267,10.00155167,5.799195542,5.277343085,4.908343156,2.401001553,9.745677901,4.689571051,3.500537226,5.668323317,9.199126149,5.184607872,8.851505865,10.2242778,10.79785094,15.49108088,5.13590468,10.76144108,5.904713733,8.251143731,15.73832479,6.93527664,7.09985502,9.054307295,10.43143223,8.469549534,7.57435746,5.767573563,6.151301785,7.794300067,2.225914846,7.115639587,10.7020404,9.548715275,8.286436466,6.653261487,4.214233041,16.36982517,14.48104814,4.922770227,6.862305586,9.308922277,8.655962658,8.615459454,7.312008257,6.48360683,6.797239345,4.390659608,7.267485687,8.000489385,6.906529586,11.1102331,11.82156335,12.16970576,5.208356475,9.662156225,8.47812245,12.88046426,12.35781328,9.533519643,5.486037657,18.02836037,7.118775882,5.172585344,4.63804075,16.63460625,6.228820577,4.864175573,6.114068879,5.332414467,12.04222758,10.29425974,3.538505076,9.618509258,12.71915697,10.01297483,8.640770543,9.936832346,9.16615739,12.03342558,11.56985272,7.06450883,7.363153922,10.4018064,3.575499284,3.421465655,16.18294958,7.572071096,9.232806426,11.81287567,13.44919647,4.214233041,8.497528476,4.547842941,5.266071973,4.411269888,5.310637525,5.13590468,6.627069632,5.110922324,3.841574144,8.144393416,4.305141537,7.192071391,6.335113617,7.806021418,3.248998459,3.053078249,5.006428156,5.160461785,2.401001553,9.597305081,5.172585344,15.00692416,6.285739006,9.811604329,4.117208587,5.299624532,6.199496498,5.059621095,7.572071096,6.120341476,6.488464394,4.327000971,0.731150154,6.526747106,5.196531039,5.059621095,4.327000971,7.087101832,5.231720468,4.722929648,8.856211333,3.901075156,6.895600026,7.031606719,2.62927054,7.289918715,5.172585344,5.919176962,3.421465655,8.100648363,5.533813381,6.683229524,3.871631378,4.510123275,3.901075156,7.518459134,4.706346763,4.142083255,5.110922324,6.880897274,6.91015445,7.333764673,11.7561009,6.582331317,10.88516271,5.231720468,4.771564423,9.783224132,15.16525116
A0CD,LumA,12.4773844,13.48186485,12.47617651,14.96763123,9.682930798,7.876273741,8.990322659,3.947732472,10.69640948,8.968497672,7.957921693,9.071053931,12.05824942,5.319363184,13.06005105,0.517744631,3.41390882,5.973528473,4.642440379,16.92135033,14.61399309,8.014043633,6.6028482,11.993872,7.404457345,4.242637393,3.687669633,3.278556967,2.102707132,6.653881319,4.006031113,1.871381586,4.969871449,6.356248252,4.466760703,7.604028318,11.15567764,9.567290697,12.71041417,4.782447857,10.87199401,5.921466817,7.643588564,13.43314685,6.221263742,4.034320157,5.272632133,9.252830492,5.794902856,7.08760024,6.389478781,8.144670425,9.127949249,3.497566749,7.64817219,9.153160458,7.377106857,6.904325685,3.85561427,2.392213749,14.39171201,11.86948141,5.135722189,6.598118048,10.31414482,5.419281992,6.4589553,5.364627918,3.278556967,3.278556967,4.336504317,4.167998592,5.6285904,6.432628018,9.895437185,10.54334563,10.67242212,6.515237776,8.463513582,8.877738158,13.05902951,11.65494927,9.826841977,7.204245158,18.00436408,7.59930204,4.799030742,3.790763126,13.80248842,4.925248458,3.075740084,5.48224595,3.790763126,10.60594395,7.575435573,2.902408482,7.968955743,10.6746704,9.867701552,8.571218045,8.614020542,7.244152034,9.963219374,10.99111216,9.525550597,9.681813513,11.11899956,6.372959192,2.774084385,18.53891078,8.609326939,11.16590245,12.41924009,12.08954993,2.633221849,8.503270361,3.687669633,2.30201594,1.254710225,2.902408482,2.839672726,6.448481969,3.85561427,3.370187443,6.125896759,3.075740084,7.025539271,5.811344003,7.277078038,2.774084385,2.102707132,4.062065147,3.85561427,3.497566749,7.886008562,6.112691221,12.52449925,4.696547784,6.934659418,2.633221849,4.167998592,6.583833822,5.502637739,6.78036153,5.80314685,7.194876976,2.705371634,3.020244972,5.319363184,4.218184349,2.839672726,4.006031113,5.532694973,3.075740084,4.487370982,7.219724867,2.633221849,5.502637739,5.973528473,2.633221849,5.187023418,3.497566749,3.757210566,2.477102647,7.219724867,3.790763126,6.239603333,3.325099553,5.161600821,6.177542365,5.700966455,2.205800625,3.020244972,3.180709644,6.495024555,6.515237776,6.138982518,10.3508104,2.839672726,10.12198897,4.142235496,3.85561427,7.449795301,12.81360921
A0BQ,LumA,13.54496705,14.54639877,13.54826029,15.21524457,11.6737273,8.791135481,10.00001687,4.361195619,13.59893757,9.241470358,9.297263585,12.06516615,13.68278918,4.600771052,12.94899128,2.21435423,4.284743558,8.566366118,5.198813379,14.33990608,16.57808812,9.440697607,9.637500162,11.29551426,10.35258946,5.643491927,5.198813379,4.872973773,2.917961227,9.353320785,5.895642848,3.799316731,5.994964297,9.298479254,5.188359022,8.980267786,10.11487606,11.8098515,15.64195517,4.898852405,10.4096737,7.029051128,9.356242404,15.87796634,6.981403617,5.768065797,10.27381458,10.58529068,8.373360555,8.241786358,6.143062936,6.633893122,8.607162282,1.608633169,8.195554523,10.9380883,9.50844979,8.583421821,6.993463834,4.502923728,14.76382951,12.90851309,4.99796055,7.529050756,9.502660054,7.926635561,8.525421332,6.104661942,5.982916669,6.282287906,5.515523765,5.473088499,10.18950616,7.443722414,11.66621294,12.44766575,12.81668194,5.73252964,9.496846989,8.459567359,12.72030752,12.28784551,12.63578794,6.574919174,18.07519111,7.303028911,5.666271795,5.498699142,16.34373615,6.372783593,4.778558171,6.649220703,4.721695834,11.59082075,9.535509246,3.528014709,9.717839268,12.70423086,10.70723746,8.870932319,9.996275923,8.855322141,12.04638524,12.59901465,7.777686715,7.87541971,10.61120362,5.481675994,3.19359567,16.47200515,7.439320595,9.102923545,11.7888126,13.50392855,4.721695834,8.128782077,3.930561264,4.885971113,4.707123033,4.872973773,5.863148343,8.314490902,4.415988091,3.955435933,8.110902882,3.234818333,6.737916186,7.141708928,7.76190982,2.757496555,3.274895772,4.118494215,4.096298469,3.151160404,9.161552815,5.658718401,10.61437975,6.598798809,10.43973384,5.198813379,5.515523765,6.622289614,7.263736064,7.950031128,5.829905051,6.227178271,3.274895772,2.812991668,7.852428067,5.145767145,4.24494255,4.304239734,6.956976451,4.677528251,4.140353649,9.164889299,4.0737559,8.105356714,6.44042231,2.21435423,6.457936273,4.778558171,5.156533576,3.107439026,8.007655616,5.009883717,6.413746141,4.736122904,4.924275001,3.979888977,7.613525324,4.48595065,4.224622566,4.433799368,6.903653391,6.906845195,8.061635337,12.5881205,7.754842102,11.24470607,3.87948708,5.46444958,10.16238766,14.86868977
